landmarkID,url,actual_latitude,actual_longitude,noise_lat,noise_long
999056,/TrainingData/UoNDataset/Trent/00010056.jpg,52.93692,-1.196088,52.93633,-1.1949695
999056,/TrainingData/UoNDataset/Trent/00010057.jpg,52.93692,-1.196088,52.936714,-1.1966729
999056,/TrainingData/UoNDataset/Trent/00010260.jpg,52.93692,-1.196088,52.937183,-1.1970015
999056,/TrainingData/UoNDataset/Trent/00010261.jpg,52.93692,-1.196088,52.936104,-1.1948385
999056,/TrainingData/UoNDataset/Trent/00010262.jpg,52.93692,-1.196088,52.937176,-1.1946677
999056,/TrainingData/UoNDataset/Trent/00010263.jpg,52.93692,-1.196088,52.93621,-1.1965265
999056,/TrainingData/UoNDataset/Trent/00010264.jpg,52.93692,-1.196088,52.936504,-1.1968302
999056,/TrainingData/UoNDataset/Trent/00010265.jpg,52.93692,-1.196088,52.937546,-1.1961675
999056,/TrainingData/UoNDataset/Trent/00010266.jpg,52.93692,-1.196088,52.93648,-1.195841
999056,/TrainingData/UoNDataset/Trent/00010267.jpg,52.93692,-1.196088,52.936337,-1.1953983
999056,/TrainingData/UoNDataset/Trent/00010268.jpg,52.93692,-1.196088,52.937626,-1.1970139
999056,/TrainingData/UoNDataset/Trent/00010269.jpg,52.93692,-1.196088,52.936462,-1.1975726
999056,/TrainingData/UoNDataset/Trent/00010270.jpg,52.93692,-1.196088,52.936085,-1.1952834
999056,/TrainingData/UoNDataset/Trent/00010271.jpg,52.93692,-1.196088,52.937126,-1.1973296
999056,/TrainingData/UoNDataset/Trent/00010272.jpg,52.93692,-1.196088,52.936157,-1.1963506
999056,/TrainingData/UoNDataset/Trent/00010273.jpg,52.93692,-1.196088,52.936085,-1.1946489
999056,/TrainingData/UoNDataset/Trent/00010274.jpg,52.93692,-1.196088,52.937256,-1.1973898
999056,/TrainingData/UoNDataset/Trent/00010275.jpg,52.93692,-1.196088,52.93763,-1.1975203
999056,/TrainingData/UoNDataset/Trent/00010276.jpg,52.93692,-1.196088,52.936382,-1.1969718
999056,/TrainingData/UoNDataset/Trent/00010277.jpg,52.93692,-1.196088,52.9374,-1.1956601
999056,/TrainingData/UoNDataset/Trent/00010278.jpg,52.93692,-1.196088,52.937275,-1.1957737
999056,/TrainingData/UoNDataset/Trent/00010279.jpg,52.93692,-1.196088,52.93625,-1.1954391
999056,/TrainingData/UoNDataset/Trent/00010638.jpg,52.93692,-1.196088,52.937298,-1.1953866
999056,/TrainingData/UoNDataset/Trent/00010639.jpg,52.93692,-1.196088,52.937046,-1.1968622
999056,/TrainingData/UoNDataset/Trent/00010640.jpg,52.93692,-1.196088,52.93775,-1.1971327
999056,/TrainingData/UoNDataset/Trent/00010859.jpg,52.93692,-1.196088,52.93743,-1.1975775
999056,/TrainingData/UoNDataset/Trent/00010860.jpg,52.93692,-1.196088,52.936382,-1.1956273
999056,/TrainingData/UoNDataset/Trent/00010861.jpg,52.93692,-1.196088,52.936787,-1.1968089
999056,/TrainingData/UoNDataset/Trent/00010862.jpg,52.93692,-1.196088,52.93631,-1.1963588
999056,/TrainingData/UoNDataset/Trent/00010863.jpg,52.93692,-1.196088,52.937584,-1.1974007
999056,/TrainingData/UoNDataset/Trent/00010864.jpg,52.93692,-1.196088,52.936638,-1.1970619
999056,/TrainingData/UoNDataset/Trent/00010882.jpg,52.93692,-1.196088,52.93696,-1.1963525
999056,/TrainingData/UoNDataset/Trent/00010883.jpg,52.93692,-1.196088,52.937817,-1.1957955
999056,/TrainingData/UoNDataset/Trent/00010884.jpg,52.93692,-1.196088,52.93709,-1.197541
999056,/TrainingData/UoNDataset/Trent/00010885.jpg,52.93692,-1.196088,52.937077,-1.1958537
999056,/TrainingData/UoNDataset/Trent/00010886.jpg,52.93692,-1.196088,52.9363,-1.1971251
999056,/TrainingData/UoNDataset/Trent/00010887.jpg,52.93692,-1.196088,52.93762,-1.1947056
999056,/TrainingData/UoNDataset/Trent/00010888.jpg,52.93692,-1.196088,52.93696,-1.1964558
999056,/TrainingData/UoNDataset/Trent/00010889.jpg,52.93692,-1.196088,52.93693,-1.1968067
999056,/TrainingData/UoNDataset/Trent/00010890.jpg,52.93692,-1.196088,52.937176,-1.195674
999056,/TrainingData/UoNDataset/Trent/00010891.jpg,52.93692,-1.196088,52.93611,-1.1953826
999056,/TrainingData/UoNDataset/Trent/00010892.jpg,52.93692,-1.196088,52.936577,-1.1964625
999056,/TrainingData/UoNDataset/Trent/00010893.jpg,52.93692,-1.196088,52.936222,-1.195597
999056,/TrainingData/UoNDataset/Trent/00010900.jpg,52.93692,-1.196088,52.93704,-1.1953241
999056,/TrainingData/UoNDataset/Trent/00010901.jpg,52.93692,-1.196088,52.936028,-1.1969832
999056,/TrainingData/UoNDataset/Trent/00010902.jpg,52.93692,-1.196088,52.936295,-1.1954911
999056,/TrainingData/UoNDataset/Trent/00010903.jpg,52.93692,-1.196088,52.937763,-1.1972699
999056,/TrainingData/UoNDataset/Trent/00010904.jpg,52.93692,-1.196088,52.93728,-1.1950892
999056,/TrainingData/UoNDataset/Trent/00010905.jpg,52.93692,-1.196088,52.93695,-1.1960492
999056,/TrainingData/UoNDataset/Trent/00010906.jpg,52.93692,-1.196088,52.936523,-1.1975479
999056,/TrainingData/UoNDataset/Trent/00010907.jpg,52.93692,-1.196088,52.93604,-1.1948743
999056,/TrainingData/UoNDataset/Trent/00010908.jpg,52.93692,-1.196088,52.937805,-1.1970546
999056,/TrainingData/UoNDataset/Trent/00010909.jpg,52.93692,-1.196088,52.936886,-1.1960205
999056,/TrainingData/UoNDataset/Trent/00010910.jpg,52.93692,-1.196088,52.93749,-1.1947947
999056,/TrainingData/UoNDataset/Trent/00010911.jpg,52.93692,-1.196088,52.937675,-1.1966761
999056,/TrainingData/UoNDataset/Trent/00010912.jpg,52.93692,-1.196088,52.937763,-1.196551
